2233	Committee chairman Alan Beith said: "The DCA has had four years to prepare for freedom of information, but with less than a month to go it appears that some bodies may not be well enough prepared."Our report shows that in the past support and guidance from the DCA, which has overall responsibility for guiding the public sector through the process of implementation for the freedom of information regime, has been lacking."Thousands of public bodies are ill-prepared for the Freedom of Information Act, due to come into force next month, because of government failures, say MPs.A spokesman for the DCA said: "The DCA has provided - and will continue to provide - strong, clear leadership."It has delivered a simple, liberal fees regime, guidance on the Act which has been widely praised, and expert networks of staff working on freedom of information implementation."From next month anyone will have the power to demand information from a range of public bodies - from Whitehall departments to doctors' surgeries.	politics
3235	I don't go into that game."The managers have a responsibility to protect the game before the game."But that is not only after a game, it is as well before a game."Arsene Wenger has stepped up his feud with Sir Alex Ferguson by claiming the Manchester United manager is guilty of bringing football into disrepute.But in England you are only punished for what you say after the game.The pair's long-running row was put back in the headlines on Saturday when Ferguson said his Arsenal counterpart was "a disgrace".Maybe it is just Manchester United, they don't lose many games to other teams.Wenger later accused Van Nistelrooy of "cheating" and was fined £15,000 and "severely reprimanded" by the Football Association.Reminded that Ferguson called him "a disgrace", Wenger added: "I don't respond to anything."In the tunnel Wenger was criticising my players, calling them cheats, so I told him to leave them alone and behave himself," Ferguson said on Saturday.It is 'bringing the game into disrepute'.Those allegations were put to Wenger after Saturday's game at Bolton, which Arsenal lost to slip 10 points behind Chelsea in the title race.But now he claims Ferguson should be punished by the Football Association.But Ferguson added: "In the ensuing weeks all you got was a diatribe from Arsenal about being kicked off the pitch and all that nonsense.United won 2-0 that day, at Old Trafford, but the game was followed by a now notorious food fight which saw Ferguson's clothes covered in soup and pizza.The latest twist in the Ferguson-Wenger saga came on Saturday when the United boss, in an interview with The Independent newspaper, discussed the events after the game between the two sides in October."Wenger is always complaining the match was not played in the right spirit," he added.It's a disgrace, but I don't expect Wenger to ever apologise, he's that type of person."I am a football manager and I love football above all ... no matter what people say.""The situation (concerning the food fight) has been judged and there is a game going on in a month.	sport
1166	It was met with protests by the National Council for Adoption, which said it "exploits" sensitive emotions.The WRAZ-TV Fox affiliate in North Carolina was the only one of 182 stations to refuse Monday's show.A TV station in the US has refused to show a controversial new series where adopted children try and pick their birth father - and win a cash prize."It exploits the sensitive emotions of adoption," said Thomas Atwood, president of the National Council for Adoption."We just don't think adoption is a game show," said Tommy Schenck, WRAZ-TV's general manager, though he said his decision had not been influenced by public protests.Fox producers defended the show, saying it was a "positive experience".If she picks the correct man from the line-up, the contestant wins the jackpot prize of US$100,000 (£52,590).	entertainment
248	House prices were 11.8% higher on the year in the last quarter of 2004, down from 16.3% in the July-to-September quarter, the Land Registry said.The biggest annual gains were made in Wales, where house prices were up by 23% in the fourth quarter.After registering falls at the back end of 2004, Halifax said house prices rose by 0.8% in January and Nationwide reported a rise of 0.4% in the first month of the year.However, the figures are viewed as the most accurate measure of house prices as they include all property transactions, including cash sales.The average house price in England and Wales was £182,920, down from £187,971 in July-September.House prices rose the slowest in Greater London, being up by 6%.	business
3412	Wing Christophe Dominici says France can claim another Six Nations Grand Slam despite two lacklustre wins so far against Scotland and England."We know our display was not perfect, but we can still win the Grand Slam, along with Ireland and Wales."But although France have yet to click, Dominici says that they can still win the hard way as long as scrum-half Dimitri Yachvili continues in his goalkicking form.France take on Wales at the Stade de France on 26 February and Ireland in Dublin on 12 March."The English played better than us but lost, whereas we are still in the race for the Grand Slam," said Dominici.France , Ireland and Wales all remain unbeaten after two rounds of this year's RBS Six Nations, with the two Celtic nations playing by far the more impressive rugby.	sport
3451	The ATP has announced that it would contribute the US$25,000 tournament fee to Unicef's emergency relief fund in Tamil Nadu.Moya confirmed afterwards: "I'm donating my prize money from this tournament for the tsunami victims, hoping it makes some difference to their lives.The Spaniard then donated his £28,000 prize money to relief efforts for the victims of the Asian tsunami.His contribution follows pledges by four other players to donate their prize money from the tournament, which went ahead after the 26 December disaster which has so far claimed at least 150,000 lives.	sport
2236	Veteran Labour MP and former Cabinet minister Jack Cunningham has said he will stand down at the next election.Mr Blair said he was a "huge figure" in Labour and a "valued, personal friend".One of the few Blair-era ministers to serve under Jim Callaghan, he was given the agriculture portfolio when Labour regained power in 1997.Mr Cunningham went on to become Tony Blair's "cabinet enforcer".	politics
7	The job gains mean that President Bush can celebrate - albeit by a very fine margin - a net growth in jobs in the US economy in his first term in office.Analysts said the growth in new jobs was not as strong as could be expected given the favourable economic conditions.The Labor Department also said it had revised down the jobs gains in December 2004, from 157,000 to 133,000.The US created fewer jobs than expected in January, but a fall in jobseekers pushed the unemployment rate to its lowest level in three years."The economy is producing a moderate but not a satisfying amount of job growth," said Ken Mayland, president of ClearView Economics.He presided over a net fall in jobs up to last November's Presidential election - the first President to do so since Herbert Hoover.	business
155	US retail giant Federated Department Stores is to buy rival May Department Stores for $11bn (£5.7bn).As part of the deal, Federated - owner of Macy's and Bloomingdale's - will assume $6bn of May's debt, bringing the deal's total value to $17bn.Federated has annual sales of $15.6bn, while May's yearly sales are $14.4bn.Federated expects the merger to boost earnings from 2007 but the deal will cost it $1bn in one-off charges.May has struggled to compete against larger department store groups such as Federated and other retailers such as Wal-Mart.The deal will bring together famous stores like Macy's, Bloomingdale's and Marshall Field's, creating the largest department store chain in the US.	business
3113	Wright-Phillips, Downing and Johnson will start or get the chance to play some part.England coach Sven-Goran Eriksson has revealed Shaun Wright-Phillips will start against the Netherlands.Shaun Wright-Phillips will probably start the game," said Eriksson.But Wright-Phillips will not make his first start for England playing on the left, as had been widely expected."But I'm not going to start Wright-Phillips on the left."When asked if Brown and Carragher would start Eriksson replied: "I could tell you yes.And he added that Andy Johnson and Stewart Downing - the other two new players in the squad - would also get a chance to impress.	sport
4179	She said French, Jordanian and Nigerian nationals would be the first seafarers to get the new ID cards since their countries have already ratified the convention.The cards are due to be issued in February next year, in line with the revised UN Convention on Seafarers' Identity Documents of June 2003."It should be a safer environment for seafarers to work in, and will allow people protecting their borders to have confidence that the people getting off the ship are, in fact, seafarers."As holidaymakers enjoy balmy breezes, their ship's crew is testing prototype versions of the world's first internationally issued biometric ID cards, the seafarer's equivalent of a passport."If you're issued a seafarer's ID in your country, you want to be sure that when the ship lands in a port in, say, my country you can validate yourself using whatever equipment we have installed," Authenti-corp's CEO, Cynthia Musselman, told the BBC's Go Digital programme.The luxury cruise liner Crystal Harmony, currently in the Gulf of Mexico, is the unlikely setting for tests of biometric technology.	tech
407	Air Deccan has signed a deal to acquire 36 planes from Avions de Transport Regional (ATR).Air Deccan has said it will base its business model on European firms such as Ireland's Ryanair.In a statement, ATR has said deliveries of the aircraft will begin in 2005 and will continue over a five-year period.Filippo Bagnato, ATR's chief executive, has said that his firm will also work with Air Deccan to create a training centre in Bangalore.But Air Deccan's managing director Gorur Gopinath has said the price agreed was less than the catalogue price of $17.6m (£9.49m) per plane.Under the agreement, Air Deccan will buy 15 new ATR 72-500 and lease another 15.	business
1271	Tim Renner, the head of Universal Music Germany until last year, told BBC World Service's The Music Biz programme that the country's music industry was now struggling to survive.Mr Zombic also called for a change to the perception in Germany that private copying of music is not a problem."I don't agree that the music industry lost control over the music market - in fact, especially in regard to Germany talent, the market is quite successful."The music market in Germany peaked in 1997, with sales of 2.6bn euros (£1.8bn).The German music business - the third largest in the world - is "in the state of a zombie" because it has failed to respond to the challenge posed by downloading and piracy, a leading industry figure has said."The problem the music industry has got is that they aren't willing to accept that the classic way of doing business is over and out," he stated.However, Peter Zombic, the managing director of the International Federation of Phonographic Industry in Germany, said he did not feel the situation was as "dramatic" as Mr Renner believed."So the music industry in its current form over here is pretty much in the state of a zombie.""We have a severe problem with piracy, especially internet piracy, and we also have a severe problem of private copying."At that time it was not successful, because of the advent of piracy - it was the Napster time, when P2P services became popular.	entertainment
4077	As the tactics used by malicious programs change, said Mr King, so many firms were changing the way they defend themselves.Few of the malicious programs written by hi-tech thieves are cleverly written, many are much more pragmatic and use tried and tested techniques to infect machines or to trick users into installing a program or handing over important data.He said many of the criminal programs came from Eastern Europe where cash-rich organised gangs can find a ready supply of technical experts that will crank out code to order."If you think of criminals they do not do clever," said Mr King, "they just do what works."The growing criminal use of malware has meant the end of the neat categorisation of different sorts of viruses and malicious programs.But many of the viruses written by criminals roll lots of technical tricks together into one nasty package.In some cases spyware was being written that searched for rival malicious programs on PCs it infects and then trying to erase them so it has sole ownership of that machine.Instead programs are now crafted for directly criminal ends and firms are tightening up networks with defences to combat the new wave of malicious code."It's about outright criminality now," said Mr Simpson, explaining why this change has come about."In many ways the least likely way to do it is e-mail because most of us have got anti-virus and firewalls now," he said.With almost any phishing or spyware attack, criminals are guaranteed to catch some people out and have the contacts to exploit what they recover.	tech
3017	Kostas Kenteris' lawyer has called for the doping charges against the Greek sprinter to be dropped.Kenteris and compatriot Katerina Thanou were given provisional suspensions in December for failing to take drugs tests before the Athens Olympics.Kenteris and Thanou withdrew from the Athens Olympics last August after missing drugs tests on the eve of the opening ceremony.The lawyer added that he has proof the authorities "knew" Kenteris was in Germany at the time he was alleged to have missed a test in Chicago.Gregory Ioannidis has submitted new evidence to a Greek athletics tribunal which he claims proves the former Olympic champion has no case to answer.	sport
1105	Chart-topping pop band Busted have confirmed that they plan to "take a break", following rumours that they were on the verge of splitting.A statement from the band's record company Universal said frontman Charlie Simpson planned to spend some time working with his other band, Fightstar.However, recent rumours have suggested that Simpson has been wanting to quit the band to focus on Fightstar.The band have capitalised on a craze for artists playing catchy pop music with rock overtones.The band have had eight top three hits, including four number ones, since they first hit the charts in 2002.	entertainment
1173	The promotion material was sent in brown envelope of the type used by investigators in the series, a spin-off from the highly successful CSI: Crime Scene Investigation series, which also runs on Five.Five admitted it had sent out 55,000 promotion packs but had now stopped.Five said it had received 100 complaints but that it had been surprised at the reaction because it was "obvious this material is promoting a drama".Following complaints, the Advertising Standards Authority contacted Five to cease promotion of crime show CSI:NY.	entertainment
3448	Belgian sports minister Claude Eerdekens said that the Russian world number five tested positive for the stimulant ephedrine on 19 December.The situation remains unclear as the tournament was not commissioned by the World Anti-Doping Agency (Wada), the International Tennis Federation (ITF) or the Women's Tennis Accosiation (WTA).Eerdekens said that confirmation of the findings was sent last Friday to the player's address in Spain, as well as to the Belgian prosecutors' office and the Belgian and Russian tennis federations.The test was carried out by regional Belgian authorities and Kuznetsova has not yet been able to have a B sample tested.If there is a positive sample, then they should notify the International Tennis Federation (ITF) as well as the national federation within three days," he said.Speaking at the Australian Open on Monday, before Eerdekens identified her, Kuznetsova said: "I'm not worried.US Open champion Svetlana Kuznetsova has tested positive for a banned drug, according to Belgian authorities.Ephedrine was discovered.Eerdekens said: "There is a problem.Kuznetsova was playing in an exhibition event in Charleroi at the time.However, Kuznetsova's naming was condemned by Russian tennis chief Shamil Tarpishchev.	sport
1282	A man was shot in the thigh outside New York's Hot 97 studios while 50 Cent was on air.When 50 Cent appeared on the same station two days later, he said The Game was no longer a member of G-Unit.50 Cent appeared on The Game's debut album, which was number one in the US.In a radio interview on Monday, 50 Cent said the newcomer was disloyal in conflicts with other rappers.US rap star 50 Cent has said he has thrown protege The Game out of his G-Unit gang in a feud that has apparently involved two shootings.In an interview with Hot 97 on Saturday, The Game described some of 50 Cent's rivals as "my friends" and said he would not turn on them.Tupac Shakur was shot dead in 1996."Nas is one of my friends, and Jada's really a homie," he said.When the shooting took place outside the studio, the interview was ended and the rapper was escorted out of the building by security personnel.50 Cent, whose second album is about to be released after his debut made him one of hip-hop's biggest stars, has been involved in recent rivalries with fellow artists including Fat Joe, Nas and Jadakiss.50 Cent's second album, The Massacre, is released on Thursday, five weeks after The Game's debut, Documentary, went to number one.	entertainment
351	US oil prices have fallen by 6%, driven down by forecasts of a mild winter in the densely populated northeast.Statistics released last week showed that stockpiles of oil products in the US had risen, an indication that severe supply disruptions may not arise this winter, barring any serious incident.Oil prices have broken records in 2004, topping $50 a barrel at one point, driven up by a welter of worries about unrest in Iraq and Saudi Arabia, rising demand and supply bottlenecks.Light crude oil futures fell $2.86 to $41.32 a barrel on the New York Mercantile Exchange (Nymex), and have now lost $4 in five days.Nonetheless, US crude is still 30% more expensive than at the beginning of 2004, boosted by growing demand and bottlenecks at refineries.	business
4061	Mr Vetham said the majority of people surveyed (52%) believed that RFID tags could be read from a distance.He said that the survey also showed people would accept RFID if they felt that the technology could mean a reduction in car theft or faster recovery of stolen items.Fifty nine percent of people said they were worried that RFID tags would allow data to be used more freely by third parties.Ard Jan Vetham, Capgemini's principal consultant on RFID, said the survey showed that retailers needed to inform and educate people about RFID before it would become accepted technology.More than half (55%) of the respondents said they were either concerned or very concerned that RFID tags would allow businesses to track consumers via product purchases.Consumers are very concerned about the use of radio frequency ID (RFID) tags in shops, a survey says.At least once consumer group - Consumers Against Supermarket Privacy Invasion and Numbering (Caspian) - has claimed that RFID chips could be used to secretly identify people and the things they are carrying or wearing.The survey showed that awareness of tags among consumers in Europe was low.	tech
418	A US firm has said it is in final negotiations with luxury goods group LVMH to buy the loss-making Christian Lacroix haute-couture house.But one of the three brothers behind the Falic Group said the firm had also held talks with the designer Christian Lacroix, and wished to retain him.Privately-held Falic Group bought two cosmetics brands, Hard Candy and Urban Decay, from LVMH in early 2003.Paris-based LVMH has been selling non-core businesses and focusing on its most profitable labels including Moet & Chandon champagne and Louis Vuitton.	business
1381	We know he was at Florida State University for a period of time and he did some acting when he was there, Norman added.The 1964 film shows the Doors frontman, who died aged 27 in 1971, playing the part of a young man who had been rejected by Florida State University.Morrison is seen quizzing a college administrator on why he was refused.Morrison was notorious for his wild lifestyle - and was accused of exposing himself and simulating a sex act at a Miami concert in 1969.Historians in Florida have discovered a 40-year-old clip of a clean-cut Jim Morrison appearing in a promotional film for his university.How come my parents and the state and the university didn't look ahead?"	entertainment
1009	Despite enjoying Dan Brown's conspiracy theory, the Bishop said there was a lack of evidence to back up its claims.A great deal of credible evidence proves the Biblical version of Jesus' life was true, according to the Bishop.The Da Vinci Code has been translated into 42 languages and has spawned its own cottage industry of publications, including guides on to how to read the book, rebuttals and counter claims.The plot of an international bestseller that thousands of readers are likely to receive as a Christmas present is 'laughable', a clergyman has said.The book, which has become an international best-seller in little over two years, is set to be made into a film starring Tom Hanks.Brown's book has become a publishing phenomenon, consistently topping book charts in the UK and US.	entertainment
2097	Home Secretary Charles Clarke told the Times he hoped agreement with several countries could be reached.But he said reaching an understanding with some of the detainees' home countries could be difficult.The BBC's home affairs correspondent, Daniel Sandford, said it appeared Mr Clarke was putting more emphasis on the possibility of deportation than his predecessor, David Blunkett.But the Liberal Democrat's shadow home secretary, Mark Oaten, accused Mr Clarke of avoiding the main issue with the Belmarsh detainees."Some of these people are accused of very, very serious crimes in their home countries so it's not an easy agreement to get and I think for some of these suspects it won't be the solution."Mr Clarke said that he was seeking "memorandums of understanding" between overseas governments and Britain to ensure suspects would not be subjected to the death penalty on their return.Mr Clarke told The Times: "I think we should be prosecuting much more energetically our ability to deport the individuals concerned to the countries from which they come.""The government may try and deport some of them and then those that are left see if they can work out some way of putting them on trial," he said.	politics
3366	At his lowest ebb Lomu was so ill he could barely walk, but he says he is now getting stronger every day and his long-term target is to play for New Zealand again.Coming back to rugby, people said 'you are dreaming' but it always starts off with a dream."The match on 4 June will be my first 15-man game but I have a training schedule which is quite testing and combines with sevens and a whole lot of things," said Lomu.But when Lomu was asked whether he was taking a risk he replied: "As much as someone going down the road being hit by a bus."I actually started training three weeks after my operation but I was very limited until a few months ago.Opinion has been divided on whether Lomu should attempt to return to the game after such a major operation."I have got so much energy since my operation that I train three times a day, six days a week."I used to take two steps and fall over but now I can run and it is all coming back, and a lot more quickly than I ever thought it would.	sport
2180	Concessions on a bill which critics claim would allow euthanasia "through the back door" were not a political ploy, the lord chancellor has said.Tony Blair said he would do everything he could to meet concerns about the bill.It was inevitable that minds became more focused as the bill went through Parliament but the result was a "sensible solution", he said.Lord Falconer said it was fair to criticise the late timing of the offer.Lord Falconer says there will be amendments when the bill goes to the House of Lords.The revolt was also reduced by news that Lord Falconer had promised the Catholic archbishop of Cardiff to strengthen safeguards in the bill.He told BBC News: "We have given a commitment to put into the bill a clause that says that nothing in the bill authorises any act where the motive of the person authorising the decision is to end life."It is important we don't end up in the situation where doctors and consultants are confused about the law and may lay themselves open to prosecution in circumstances where no sensible person would want that to happen," he said.He said the changes provided a solution to a very difficult issue but some MPs argue the situation is still unclear.On Tuesday, the government saw off a backbench attempt to force changes to the bill by 297 votes to 203, despite rebellion by 34 Labour MPs.	politics
2065	The men's solicitor, Louise Christian, has raised questions about whether the evidence was gathered through torture.But the Pentagon told BBC News US policy "condemns and prohibits" torture and said there was no evidence that any British detainee was tortured or abused.The Liberal Democrats say they suspect the move is part of a package of security measures agreed with the US in order for the men to be allowed home from Guantanamo Bay.Home Affairs spokesman Mark Oaten also demanded assurances that the evidence against the men was not gained under torture.Amnesty International UK also questioned whether the decisions had been based on "torture evidence" obtained at Guantanamo Bay.The government has written to two of the British men freed from Guantanamo Bay telling them they will not be allowed passports.Mr Abbasi, 23, from Croydon, south London, was taken to Guantanamo Bay after being captured in Afghanistan in 2001.A letter sent to Martin Mubanga said his British passport would not be issued in the light of evidence gathered against him by the US.	politics
4022	Sun likened grid computing to the development of electricity.Sun Grid costs users $1 (53p) for an hour's worth of processing and storage power on systems maintained by Sun.The Sun Grid relies on Solaris, the operating system owned by Sun.Some of them want to book computing capacity of more than 5,000 processors each, Sun said.Sun Microsystems has launched a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour.So-called grid computing is the latest buzz phrase in a company which believes that computing capacity is as important a commodity as hardware and software.	tech
1183	Star Trek: Enterprise began in 2001 following other Star Trek spin-off series The Next Generation, Deep Space Nine and Voyager.Star Trek fans have taken out a full-page ad in the Los Angeles Times in an attempt to persuade TV executives not to scrap Star Trek: Enterprise.Enterprise stars former Quantum Leap actor Scott Bakula as Captain Archer and is set before the original 1960s Star Trek series.But fans around the world have pitched in to pay for the advert, which had the headline "Save Star Trek".The advert described the Star Trek franchise as a "cultural icon".The 98th and final episode of Star Trek: Enterprise will air in the US on 13 May.	entertainment
4291	He said the products which will be making waves in the next year will be about the "democratisation" of content - devices and technologies that will give people the freedom to do more with music, video, and images.The CEA predicted that there would be several key technology trends to watch in the coming year.The thrust of this year's show will be on technologies which put people in charge of multimedia content so they can store, listen to, and watch what they want on devices any time, anywhere.That trend is predicted to continue, according to CEA analysts, with wholesale shipments of consumer technologies expected to grow by 11% again in 2005.Consumer electronics and gadgets had a phenomenal year in 2004, according to figures released by CES organisers, the CEA, on Tuesday.Thousands of technology lovers and industry experts have gathered in Las Vegas for the annual Consumer Electronics Show (CES)."The story this year remains all about digital and how that is completely transforming and revolutionising products and the way people interact with them," Jeff Joseph, from the Consumer Electronics Association (CEA) told the BBC News website.The fair showcases the latest technologies and gadgets that will hit the shops in the next year.The fastest-growing technologies in 2004 included blank DVD media, Liquid Crystal Display (LCD) TVs, digital video recorders (DVRs), and portable music players.The show also includes several speeches from key technology companies such as Intel, Microsoft, and Hewlett Packard among others.Portable devices that combine mobile telephony, digital music and video players, will also be more popular in 2005.Although it has been widely predicted that Mr Gates would be showcasing the new Xbox, some media reports have cast doubt on what he would be talking about in the keynote.	tech
3368	And for the first time in more than a decade, it will not simply be a straightforward choice between England and France for the Six Nations title.Last Saturday, one newspaper proclaimed that England were still the number one side in the world.Not that England or France, who have won nine of the last 10 Six Nations titles between them, will lay down quietly., who secured a first Triple Crown in 19 years last season, could go one better and win their first Five/Six Nations title since 1985., who start with home games against Ireland and Wales before travelling to Scotland, are also hopeful of registering more than one victory for the first time in the Championship.A fresh desire to regain former heights is evident, and if England emerge triumphant from an opening Six Nations engagement in Cardiff, a fourth title in six years is within reach."Clearly, there is no number one side in the world at the moment," declared Wallabies coach Eddie Jones on arrival back in Sydney."There are four, five or probably six sides all competing at the same level and on any given day the difference between one side and another is only about 1%."While South Africa's over-confidence in Cardiff made for a closer scoreline than expected, Wales could legitimately claim to have had victory within their grasp against the All Blacks in one of the best Tests in recent memory.After two reasonable performances against Australia, the Scots' humbling by the Springboks forced coach Matt Williams to reassess his belief that a win over one of the major nations was imminent.Fortunately for the French, the opening match of the Six Nations sees them entertaining  in Paris.Their momentous victory over the Springboks can only bolster Ireland's self-belief, while Ronan O'Gara's late drop goal to deliver victory over Argentina was further proof that Eddie O'Sullivan's side can now close out tight games.	sport
2417	What people needed was ... a party which was listening to their concerns; a party which was prepared to stand up and say so; a party which said no to the prime minister.On Saturday, the Lib Dem chief executive said it was "just a cock-up" that Mr Kennedy and his colleagues missed the vote, which the government won by a majority of only 14.Mr Kennedy said: "Britain is the fourth-largest economy in the world.He said he was certain MPs would get another chance to vote against the plans.Speaking in Harrogate Mr Kennedy said: "People want a credible, principled political party which offers a different vision of what Britain can be.""We go into the election as an independent party and we come out as an independent party," he said.Unveiling the slogan at the party's spring conference, he said there was no "glass ceiling" to its ambitions.Earlier, Mr Kennedy told Radio 4's Today programme there was no possibility of forming a coalition with Labour in the event of a hung Parliament.The Liberal Democrats will present themselves as "the real alternative" in the forthcoming general election campaign, Charles Kennedy has said.Your vote was wasted.	politics
2364	The simple fact was that under a new Labour government taxes would go up after the election to plug a financial black hole, Mr Howard said.Mr Brown's Budget was not about what was good for the country, but "all about the interests of the Labour party," the Tory leader said after mockingly welcoming the chancellor back to the election campaign.Mr Brown's council tax rebate for pensioners was £300 less than what the Tories were offering, Mr Howard said.People would face a "clear choice" at the election, either "more waste and higher taxes under Labour or lower taxes and value for money with the Conservatives", he said.Mr Brown liked to rattle off "magical balances conjured out of thin air" in a bid to convince people there was no "black hole" in the nation's finances, the Tory leader said.Everyone could see the chancellor's "sweeteners", but these hid tax rises for hard working families, he said.Labour's "faltering election campaign" would not be helped by the package of measures, Mr Howard added."Their only answer is to tax, to spend and to waste - to get people to vote now and pay later."	politics
3128	Smith has joined his first squad for a three-day get-together near Manchester in preference to playing a friendly.Scotland manager Walter Smith says he wants to restore the national team's respectability in world football.Smith, meeting a number of his squad for the first time, brought them together on Monday to outline his ideas for improving the nation's fortunes.While qualification for the 2006 World Cup appears to be beyond Scotland, Smith is anxious that the remainder of the campaign should be positive."We will have to approach each game differently.	sport
4330	The European Parliament has thrown out a bill that would have allowed software to be patented.To become law both the European Parliament and a qualified majority of EU states have to approve of the draft wording of the bill.During consultation the software patents bill could be substantially re-drafted or even scrapped.Politicians unanimously rejected the bill and now it must go through another round of consultation if it is to have a chance of becoming law.Other proponents of the bill said it was a good compromise that avoided the excesses of the American system which allows the patenting of business practices as well as software.He said the benefits of the bill had been obscured by special interest groups which muddied debate over the rights and wrongs of software patents.	tech
4268	For each of the past 12 years IBM has been granted more US patents than any other company.The company said it wanted to encourage other firms to release patents into what it called a "patent commons".Mr Jollans likened the plan for a patent commons to the way the internet was developed and said everyone could take advantage of the result of collaboration.IBM was granted 3,248 patents in 2004, more than any other firm in the US, the New York Times reports.IBM has received 25,772 US patents in that period and reportedly has more than 40,000 current patents.Computer giant IBM says 500 of its software patents will be released into the open development community.IBM will continue to hold the 500 patents but it has pledged to seek no royalties from the patents.In a statement, Dr John E. Kelly, IBM senior vice president, Technology and Intellectual Property, said: "True innovation leadership is about more than just the numbers of patents granted.IBM described the step as a "new era" in how it dealt with intellectual property and promised further patents would be made freely available.Florian Mueller, campaign manager of a group lobbying toprevent software patents becoming legal in the European Union,dismissed IBM's move as insubstantial.Traditional technology business policy is to amass patents and despite IBM's announcement the company continues to follow this route.The patents include software for a range of practices, including text recognition and database management.In the past, IBM has supported the non-commercial operating system Linux although critics have said this was done only as an attempt to undermine Microsoft.	tech
2333	UKIP's leader, Roger Knapman, has said he is glad to see the back of Mr Kilroy-Silk."He has remarkable ability to influence people but, sadly, after the [European] election it became clear that he was more interested in the Robert Kilroy-Silk Party than the UK Independence Party so it was nice knowing him, now 'goodbye'," he said.UKIP leader Roger Knapman says he is glad to see the back of Mr Kilroy-Silk.UKIP won 31% of the vote in Erewash in last June's European elections - with Mr Kilroy-Silk among their candidates for the region.UKIP officials also argue Mr Kilroy-Silk has not been "straightforward" in attacking the party he once wanted to lead.Mr Kilroy-Silk announced his plans a day after launching his new party, Veritas, the Latin for truth.Mr Kilroy-Silk quit UKIP last week after months of tension as he vied unsuccessfully for the leadership of that party.Mr Kilroy-Silk was joined in the new venture by one of UKIP's two London Assembly members, Damien Hockney, who is now Veritas' deputy leader.Ex-chat show host Robert Kilroy-Silk is to contest the Derbyshire seat of Erewash at the next general election.	politics
329	House prices fell further in November and property sale times lengthened as rate rises took their toll, the Royal Institute of Chartered Surveyors found.The figures were published as another survey by property website Rightmove said the average asking price of a home fell by more than £600 from £190,329 in November to £189,733 in December.A total of 48% of chartered surveyor estate agents reported lower prices in the three months to November - the highest level in 12 years.Around the UK, the Midlands and South saw the biggest price falls, while London prices fell but at less than the national rate."The slowdown occurring in the market has given buyers more power to negotiate, but this time of year is traditionally a quiet one," RICS housing spokesman Ian Perry said.In Scotland, where prices have remained on an upward path, increases were more "moderate", RICS added.	business
364	UK condom maker SSL International has refused to comment on reports it may be subject to a takeover early in 2005.A Financial Times report said business intelligence firm GPW was understood to be starting due diligence work on SSL International, for a corporate client.The FT said most the high-profile firm that might woo SSL was Anglo-Dutch household products group Reckitt Benckiser.Analysts have seen SSL as a takeover target for years.SSL was formed by a three-way merger between Seton Healthcare, footwear specialists Scholl and condom-maker London International Group.	business
242	In October 2004, Manchester United said they had received a "preliminary approach", which turned out to have come from Mr Glazer.A previous approach to the United board by Mr Glazer in October last year was turned down.No bid emerged, but Mr Glazer continued to increase his holding in the club.Mr Glazer owns 28.1%.The battle for control of Manchester United has taken another turn after the club confirmed it had received a fresh takeover approach from US business tycoon Malcolm Glazer.That would have left the club with debt levels which were deemed "not... in the best interests of the company" by Manchester United's board when they rejected his approach last year.At the club's annual general meeting in November, Mr Glazer took revenge by using his hefty stake in the club to oust three directors from the board.Supporters' group Shareholders United - which has proved adept in rallying opposition to Mr Glazer's campaign - said it would fight any move."If that's the case then Mr Glazer might well secure their support - if he does, this bid could well go ahead."However, Mr Glazer's latest offer is reported to have cut the amount of borrowing needed by £200m.Joe McLean, a football specialist at accountancy firm Grant Thornton, said the support of Mr Magnier and Mr McManus was "utterly crucial"."Mr Glazer's bid will not proceed without their support and they have previously indicated that they are holding their stake as an investment.Malcolm Glazer was little-known in the UK until he started to build up his stake in Manchester United in late 2003.	business
43	Women will be employed in Saudi Arabia's foreign ministry for the first time this year, Foreign Minister Prince Saud Al-Faisal has been reported as saying.The newspaper said many Saudi women found his explanation "a pitiful excuse for not employing women"."I am proud to mention here that this year we shall have women working in the Ministry of Foreign Affairs for the first time.""Our educational reforms have created a new generation of highly-educated and professionally trained Saudi women who are acquiring their rightful position in Saudi society," Arab News quoted Prince Saud as saying.	business
2017	Mr Brown has been locked in talks with finance ministers of the G8, which Britain now chairs.Chancellor Gordon Brown has said he hopes to announce a deal to suspend debt interest repayments by tsunami-hit nations later on Friday.The agreement by the G8 group of wealthy nations would save affected countries £3bn pounds a year, he said.Mr Brown first proposed the idea earlier this week.	politics
3254	No-one has come to me and said I would like to buy Nicolas Anelka.The club still owe French club PSG £5m from the purchase of Anelka in May 2002.Manchester City striker Nicolas Anelka has issued an apology for criticising the ambitions of the club.But Wardle added: "There's been no bids for Nicolas Anelka.Anelka was quoted in a French newspaper as saying he would like to play in the Champions League for a bigger club.Nicolas told me that he agrees with me that we are a big club.""We are a big club.He is the heart and soul of this club and has his heart and sole in this club, and he would be very upset if I put him in the shop window.Wardle did stress that the club was not inviting any offers for England winger Shaun Wright-Phillips.Wardle was speaking at the club's annual general meeting, where he also confirmed the club had not received any bids for the former Arsenal and Real Madrid striker.	sport
